__time,/joint_state/cranex7_j0/effort,/joint_state/cranex7_j0/position,/joint_state/cranex7_j0/velocity,/joint_state/cranex7_j1/effort,/joint_state/cranex7_j1/position,/joint_state/cranex7_j1/velocity,/joint_state/cranex7_j2/effort,/joint_state/cranex7_j2/position,/joint_state/cranex7_j2/velocity,/joint_state/cranex7_j3/effort,/joint_state/cranex7_j3/position,/joint_state/cranex7_j3/velocity,/joint_state/cranex7_j4/effort,/joint_state/cranex7_j4/position,/joint_state/cranex7_j4/velocity,/joint_state/cranex7_j5/effort,/joint_state/cranex7_j5/position,/joint_state/cranex7_j5/velocity,/joint_state/cranex7_j6/effort,/joint_state/cranex7_j6/position,/joint_state/cranex7_j6/velocity,/joint_state/cranex7_j7/effort,/joint_state/cranex7_j7/position,/joint_state/cranex7_j7/velocity,/joint_state/header/stamp
1697017232.972690,-0.012470302,-0.006135923,0.000000000,0.623396202,1.560058459,0.000000000,0.000000000,-0.006135923,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,0.000000000,-0.052155347,0.000000000,0.000000000,-0.130388367,0.000000000,0.000000000,-0.001533981,0.000000000,1697017232.972386837
1697017233.020697,-0.012470302,-0.006135923,0.000000000,0.505456380,1.560058459,0.000000000,0.000000000,-0.006135923,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,0.000000000,-0.052155347,0.000000000,-0.024940604,-0.131922348,-0.023980824,0.000000000,0.000000000,0.000000000,1697017233.020404816
1697017233.068803,-0.006235151,-0.006135923,0.000000000,0.497032107,1.560058459,0.000000000,0.000000000,-0.006135923,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.009203885,0.000000000,0.000000000,-0.052155347,0.000000000,0.000000000,-0.131922348,0.000000000,0.000000000,-0.001533981,0.000000000,1697017233.068458796
1697017233.116684,-0.006235151,-0.006135923,0.000000000,0.497032107,1.560058459,0.000000000,-0.018705453,-0.006135923,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,-0.012470302,-0.053689328,0.000000000,-0.043646057,-0.131922348,0.000000000,0.000000000,-0.001533981,0.000000000,1697017233.116477489
1697017233.164744,-0.012470302,-0.006135923,0.000000000,0.497032107,1.560058459,0.000000000,-0.006235151,-0.006135923,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,0.000000000,-0.053689328,0.000000000,-0.012470302,-0.133456328,0.000000000,0.000000000,-0.001533981,0.000000000,1697017233.164491892
1697017233.212877,-0.018705453,-0.006135923,0.000000000,0.497032107,1.560058459,0.000000000,0.000000000,-0.006135923,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,0.000000000,-0.053689328,0.000000000,-0.018705453,-0.134990309,0.000000000,0.000000000,-0.001533981,0.000000000,1697017233.212604761
1697017233.260767,-0.006235151,-0.006135923,0.000000000,0.497032107,1.561592440,0.000000000,0.000000000,-0.004601942,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,0.000000000,-0.053689328,0.000000000,-0.012470302,-0.134990309,0.000000000,0.000000000,0.000000000,0.000000000,1697017233.260490894
1697017233.308689,-0.018705453,-0.006135923,0.000000000,0.471759288,1.560058459,0.000000000,-0.012470302,-0.004601942,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,0.000000000,-0.055223308,0.000000000,-0.018705453,-0.136524290,0.000000000,0.000000000,-0.001533981,0.000000000,1697017233.308487415
1697017233.356773,-0.018705453,-0.006135923,0.000000000,0.488607834,1.560058459,0.000000000,-0.006235151,-0.004601942,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,-0.006235151,-0.055223308,0.000000000,-0.012470302,-0.134990309,0.000000000,0.000000000,-0.001533981,0.000000000,1697017233.356486320
1697017233.404634,-0.012470302,-0.006135923,0.000000000,0.497032107,1.560058459,0.000000000,-0.012470302,-0.006135923,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,-0.012470302,-0.055223308,0.000000000,-0.012470302,-0.138058271,0.000000000,0.000000000,-0.001533981,0.000000000,1697017233.404445648
1697017233.452765,-0.006235151,-0.006135923,0.000000000,0.497032107,1.560058459,0.000000000,-0.024940604,-0.006135923,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,-0.006235151,-0.055223308,0.000000000,0.000000000,-0.138058271,0.000000000,0.000000000,-0.001533981,0.000000000,1697017233.452468395
1697017233.500595,-0.018705453,-0.006135923,0.000000000,0.497032107,1.560058459,0.000000000,-0.024940604,-0.006135923,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.009203885,0.000000000,0.000000000,-0.055223308,0.000000000,-0.037410906,-0.139592252,0.000000000,0.000000000,-0.001533981,0.000000000,1697017233.500414371
1697017233.548824,-0.018705453,-0.006135923,0.000000000,0.497032107,1.560058459,0.000000000,0.000000000,-0.006135923,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,-0.012470302,-0.056757289,0.000000000,0.000000000,-0.139592252,0.000000000,0.000000000,0.000000000,0.000000000,1697017233.548466921
1697017233.596627,-0.012470302,-0.006135923,0.000000000,0.497032107,1.560058459,0.000000000,-0.024940604,-0.007669904,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,0.000000000,-0.056757289,0.000000000,-0.012470302,-0.141126232,0.000000000,0.000000000,-0.001533981,0.000000000,1697017233.596430063
1697017233.644685,0.000000000,-0.006135923,0.000000000,0.497032107,1.560058459,0.000000000,-0.018705453,-0.007669904,0.000000000,1.496436240,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,0.000000000,-0.056757289,0.000000000,-0.006235151,-0.141126232,0.000000000,0.000000000,0.000000000,0.000000000,1697017233.644417763
1697017233.692679,-0.018705453,-0.007669904,0.000000000,0.497032107,1.560058459,0.000000000,-0.006235151,-0.006135923,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,0.000000000,-0.056757289,0.000000000,-0.012470302,-0.142660213,0.000000000,0.000000000,0.000000000,0.000000000,1697017233.692466974
1697017233.740666,-0.012470302,-0.007669904,0.000000000,0.497032107,1.560058459,0.000000000,0.000000000,-0.007669904,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,0.006235151,-0.056757289,0.000000000,0.000000000,-0.142660213,0.000000000,0.000000000,0.000000000,0.000000000,1697017233.740436554
1697017233.788647,-0.024940604,-0.007669904,0.000000000,0.497032107,1.561592440,0.000000000,-0.006235151,-0.007669904,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,-0.012470302,-0.058291270,0.000000000,-0.024940604,-0.144194194,0.000000000,0.000000000,-0.001533981,0.000000000,1697017233.788413763
1697017233.836638,-0.018705453,-0.007669904,0.000000000,0.497032107,1.560058459,0.000000000,0.000000000,-0.007669904,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,0.000000000,-0.058291270,0.000000000,0.000000000,-0.144194194,0.000000000,0.000000000,-0.001533981,0.000000000,1697017233.836439848
1697017233.884702,-0.018705453,-0.007669904,0.000000000,0.497032107,1.560058459,0.000000000,0.000000000,-0.007669904,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,-0.006235151,-0.058291270,0.000000000,-0.037410906,-0.145728175,0.000000000,0.000000000,-0.001533981,0.000000000,1697017233.884466171
1697017233.932616,-0.024940604,-0.007669904,0.000000000,0.497032107,1.560058459,0.000000000,0.000000000,-0.007669904,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,0.000000000,-0.058291270,0.000000000,-0.012470302,-0.145728175,0.000000000,0.000000000,-0.001533981,0.000000000,1697017233.932393074
1697017233.980669,-0.018705453,-0.006135923,0.000000000,0.497032107,1.560058459,0.000000000,-0.006235151,-0.007669904,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,0.000000000,-0.059825251,0.000000000,-0.031175755,-0.147262155,0.000000000,0.000000000,-0.001533981,0.000000000,1697017233.980466366
1697017234.028719,-0.024940604,-0.007669904,0.000000000,0.497032107,1.560058459,0.000000000,-0.024940604,-0.007669904,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,-0.006235151,-0.059825251,0.000000000,0.000000000,-0.147262155,0.000000000,0.000000000,-0.001533981,0.000000000,1697017234.028482437
1697017234.076719,-0.012470302,-0.007669904,0.000000000,0.497032107,1.560058459,0.000000000,-0.031175755,-0.007669904,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,-0.006235151,-0.059825251,0.000000000,-0.012470302,-0.148796136,0.000000000,0.000000000,-0.001533981,0.000000000,1697017234.076535463
1697017234.124692,-0.006235151,-0.007669904,0.000000000,0.497032107,1.560058459,0.000000000,-0.018705453,-0.007669904,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,-0.006235151,-0.059825251,0.000000000,-0.006235151,-0.148796136,0.000000000,0.000000000,-0.001533981,0.000000000,1697017234.124490976
1697017234.172693,-0.018705453,-0.007669904,0.000000000,0.505456380,1.560058459,0.000000000,-0.006235151,-0.007669904,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,-0.006235151,-0.058291270,0.000000000,-0.031175755,-0.150330117,0.000000000,0.000000000,0.000000000,0.000000000,1697017234.172452211
1697017234.220651,-0.024940604,-0.006135923,0.000000000,0.505456380,1.560058459,0.000000000,-0.006235151,-0.007669904,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,-0.012470302,-0.061359231,0.000000000,-0.018705453,-0.150330117,0.000000000,0.000000000,-0.001533981,0.000000000,1697017234.220449209
1697017234.268667,-0.024940604,-0.007669904,0.000000000,0.497032107,1.560058459,0.000000000,0.000000000,-0.007669904,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,0.000000000,-0.061359231,0.000000000,-0.024940604,-0.151864098,0.000000000,0.000000000,-0.001533981,0.000000000,1697017234.268453121
1697017234.316655,-0.018705453,-0.007669904,0.000000000,0.488607834,1.560058459,0.000000000,-0.018705453,-0.007669904,0.000000000,1.496436240,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,-0.006235151,-0.061359231,0.000000000,0.000000000,-0.151864098,0.000000000,0.000000000,-0.001533981,0.000000000,1697017234.316428900
1697017234.364709,-0.012470302,-0.006135923,0.000000000,0.497032107,1.560058459,0.000000000,0.000000000,-0.007669904,0.000000000,1.508906542,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,-0.012470302,-0.061359231,0.000000000,-0.024940604,-0.153398079,0.000000000,0.000000000,0.000000000,0.000000000,1697017234.364445448
1697017234.412757,-0.018705453,-0.007669904,0.000000000,0.497032107,1.560058459,0.000000000,0.000000000,-0.007669904,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,0.000000000,-0.061359231,0.000000000,0.000000000,-0.151864098,0.000000000,0.000000000,-0.001533981,0.000000000,1697017234.412523985
1697017234.460690,-0.018705453,-0.007669904,0.000000000,0.497032107,1.560058459,0.000000000,0.000000000,-0.006135923,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,-0.006235151,-0.062893212,0.000000000,-0.031175755,-0.154932059,0.000000000,0.000000000,-0.001533981,0.000000000,1697017234.460438728
1697017234.508593,-0.006235151,-0.006135923,0.000000000,0.497032107,1.560058459,0.000000000,0.000000000,-0.006135923,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,-0.006235151,-0.062893212,0.000000000,-0.006235151,-0.153398079,0.000000000,0.000000000,-0.001533981,0.000000000,1697017234.508421421
1697017234.556792,-0.012470302,-0.007669904,0.000000000,0.497032107,1.560058459,0.000000000,-0.006235151,-0.007669904,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,-0.006235151,-0.062893212,0.000000000,-0.037410906,-0.156466040,0.000000000,0.000000000,-0.001533981,0.000000000,1697017234.556542635
1697017234.604699,-0.012470302,-0.007669904,0.000000000,0.497032107,1.560058459,0.000000000,-0.024940604,-0.007669904,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,-0.006235151,-0.062893212,0.000000000,0.000000000,-0.154932059,0.000000000,0.000000000,0.000000000,0.000000000,1697017234.604434490
1697017234.652635,-0.018705453,-0.007669904,0.000000000,0.497032107,1.560058459,0.000000000,0.000000000,-0.007669904,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,0.000000000,-0.062893212,0.000000000,-0.018705453,-0.158000021,0.000000000,0.000000000,-0.001533981,0.000000000,1697017234.652466774
1697017234.700561,-0.012470302,-0.007669904,0.000000000,0.497032107,1.560058459,0.000000000,-0.006235151,-0.007669904,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,0.000000000,-0.064427193,0.000000000,-0.018705453,-0.158000021,0.000000000,0.000000000,-0.001533981,0.000000000,1697017234.700386286
1697017234.748519,-0.006235151,-0.007669904,0.000000000,0.497032107,1.560058459,0.000000000,0.000000000,-0.006135923,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,0.000000000,-0.064427193,0.000000000,-0.012470302,-0.158000021,0.000000000,0.000000000,-0.001533981,0.000000000,1697017234.748353720
1697017234.796462,-0.012470302,-0.007669904,0.000000000,0.497032107,1.560058459,0.000000000,-0.006235151,-0.007669904,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,-0.006235151,-0.064427193,0.000000000,-0.018705453,-0.159534002,0.000000000,0.000000000,0.000000000,0.000000000,1697017234.796293974
1697017234.844456,-0.006235151,-0.007669904,0.000000000,0.497032107,1.560058459,0.000000000,0.000000000,-0.007669904,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,0.006235151,-0.064427193,0.000000000,0.000000000,-0.159534002,0.000000000,0.000000000,-0.001533981,0.000000000,1697017234.844264746
1697017234.892578,-0.012470302,-0.007669904,0.000000000,0.505456380,1.560058459,0.000000000,0.000000000,-0.007669904,0.000000000,1.496436240,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,0.000000000,-0.065961174,0.000000000,-0.037410906,-0.159534002,0.000000000,0.000000000,-0.001533981,0.000000000,1697017234.892323971
1697017234.940557,-0.018705453,-0.007669904,0.000000000,0.497032107,1.560058459,0.000000000,-0.006235151,-0.007669904,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,-0.006235151,-0.065961174,0.000000000,-0.018705453,-0.161067983,0.000000000,0.000000000,0.000000000,0.000000000,1697017234.940275908
1697017234.988533,-0.012470302,-0.007669904,0.000000000,0.497032107,1.560058459,0.000000000,0.000000000,-0.007669904,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,0.000000000,-0.065961174,0.000000000,-0.031175755,-0.162601963,0.000000000,0.000000000,-0.001533981,0.000000000,1697017234.988273859
1697017235.036592,-0.018705453,-0.007669904,0.000000000,0.497032107,1.560058459,0.000000000,0.000000000,-0.007669904,0.000000000,1.496436240,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,0.000000000,-0.065961174,0.000000000,0.000000000,-0.162601963,0.000000000,0.000000000,-0.001533981,0.000000000,1697017235.036341906
1697017235.084624,-0.006235151,-0.007669904,0.000000000,0.497032107,1.560058459,0.000000000,-0.012470302,-0.007669904,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,-0.006235151,-0.065961174,0.000000000,-0.018705453,-0.164135944,0.000000000,0.000000000,-0.001533981,0.000000000,1697017235.084369421
1697017235.132662,-0.018705453,-0.007669904,0.000000000,0.497032107,1.560058459,0.000000000,-0.018705453,-0.006135923,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,0.000000000,-0.065961174,0.000000000,-0.012470302,-0.162601963,0.000000000,0.000000000,-0.001533981,0.000000000,1697017235.132406235
1697017235.180501,-0.012470302,-0.007669904,0.000000000,0.497032107,1.560058459,0.000000000,-0.024940604,-0.007669904,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,-0.012470302,-0.067495155,0.000000000,-0.024940604,-0.165669925,0.000000000,0.000000000,0.000000000,0.000000000,1697017235.180361032
1697017235.228566,-0.006235151,-0.007669904,0.000000000,0.497032107,1.560058459,0.000000000,-0.024940604,-0.007669904,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,0.000000000,-0.067495155,0.000000000,-0.012470302,-0.165669925,0.000000000,0.000000000,-0.001533981,0.000000000,1697017235.228345156
1697017235.276562,-0.024940604,-0.007669904,0.000000000,0.497032107,1.560058459,0.000000000,0.000000000,-0.007669904,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,0.000000000,-0.067495155,0.000000000,-0.018705453,-0.165669925,0.000000000,0.000000000,-0.001533981,0.000000000,1697017235.276317596
1697017235.324614,-0.006235151,-0.007669904,0.000000000,0.497032107,1.560058459,0.000000000,0.000000000,-0.007669904,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.009203885,0.000000000,0.000000000,-0.067495155,0.000000000,-0.024940604,-0.165669925,0.000000000,0.000000000,-0.001533981,0.000000000,1697017235.324340105
1697017235.372591,-0.018705453,-0.007669904,0.000000000,0.480183561,1.560058459,0.000000000,-0.031175755,-0.007669904,0.000000000,1.502671391,-1.052310819,0.000000000,0.000000000,-0.010737866,0.000000000,-0.006235151,-0.069029135,0.000000000,-0.031175755,-0.168737886,0.000000000,0.000000000,-0.001533981,0.000000000,1697017235.372359753
